Order_Date,Category,Customer_ID,Revenue
2023-09-07,Furniture,CUST-0153,69.58
2022-03-07,Technology,CUST-0422,275.28
2022-11-27,Technology,CUST-0127,346.59
2022-08-31,Office Supplies,CUST-0017,373.18
2022-12-29,Technology,CUST-0099,118.48
2023-01-12,Furniture,CUST-0104,249.05
2023-07-19,Furniture,CUST-0419,158.67
2022-02-05,Furniture,CUST-0074,169.65
2022-01-12,Technology,CUST-0408,165.43
2022-09-13,Technology,CUST-0386,143.92
2023-12-09,Furniture,CUST-0320,401.05
2023-11-11,Office Supplies,CUST-0388,28.78
2023-09-15,Technology,CUST-0445,376.13
2023-04-11,Furniture,CUST-0006,97.56
2023-05-17,Office Supplies,CUST-0302,940.38
2023-11-06,Technology,CUST-0451,357.63
2023-01-12,Furniture,CUST-0324,338.02
2023-01-26,Technology,CUST-0481,106.1
2022-08-13,Office Supplies,CUST-0185,167.2
2022-07-24,Office Supplies,CUST-0319,395.44
2022-05-28,Furniture,CUST-0083,36.15
2023-09-30,Office Supplies,CUST-0242,264.68
2022-07-19,Technology,CUST-0219,336.17
2023-11-15,Furniture,CUST-0209,179.93
2022-01-26,Technology,CUST-0500,342.63
2023-01-23,Technology,CUST-0421,439.97
2022-05-21,Technology,CUST-0051,203.15
2022-09-15,Furniture,CUST-0269,270.72
2022-10-05,Office Supplies,CUST-0055,83.79
2022-10-02,Office Supplies,CUST-0323,341.86
2023-03-16,Technology,CUST-0215,49.79
2022-03-28,Technology,CUST-0081,298.09
2022-07-09,Office Supplies,CUST-0233,233.11
2023-01-21,Office Supplies,CUST-0489,159.82
2022-03-03,Furniture,CUST-0350,107.89
2022-11-06,Technology,CUST-0430,200.84
2022-11-02,Office Supplies,CUST-0296,211.72
2023-08-20,Technology,CUST-0076,51.72
2023-12-22,Technology,CUST-0253,312.49
2022-06-24,Technology,CUST-0338,90.17
2023-07-03,Technology,CUST-0213,611.98
2023-01-17,Office Supplies,CUST-0403,42.67
2023-01-22,Office Supplies,CUST-0471,118.7
2022-01-25,Office Supplies,CUST-0353,115.1
2022-07-18,Technology,CUST-0335,50.77
2023-04-22,Office Supplies,CUST-0047,180.39
2023-06-08,Technology,CUST-0260,228.53
2022-02-04,Office Supplies,CUST-0065,114.17
2022-07-12,Furniture,CUST-0018,306.79
2022-08-21,Office Supplies,CUST-0322,458.16
2022-11-09,Technology,CUST-0281,111.63
2023-06-26,Office Supplies,CUST-0500,149.47
2022-10-18,Technology,CUST-0264,497.87
2023-11-23,Furniture,CUST-0133,81.44
2022-04-11,Office Supplies,CUST-0207,173.43
2022-01-29,Technology,CUST-0073,149.46
2023-01-29,Office Supplies,CUST-0473,181.25
2022-03-28,Office Supplies,CUST-0197,168.62
2023-01-20,Office Supplies,CUST-0396,63.39
2023-04-12,Technology,CUST-0153,305.23
2023-07-01,Furniture,CUST-0430,194.24
2022-07-09,Office Supplies,CUST-0232,221.97
2023-07-29,Office Supplies,CUST-0495,303.21
2023-03-26,Office Supplies,CUST-0301,84.43
2023-03-14,Furniture,CUST-0392,156.6
2022-05-10,Office Supplies,CUST-0389,40.95
2023-05-19,Furniture,CUST-0469,197.32
2023-03-31,Office Supplies,CUST-0384,43.67
2022-02-03,Office Supplies,CUST-0434,184.16
2022-05-03,Technology,CUST-0059,803.99
2023-12-12,Technology,CUST-0483,760.94
2022-03-24,Furniture,CUST-0187,161.39
2022-12-28,Technology,CUST-0247,123.45
2023-09-18,Office Supplies,CUST-0314,88.06
2022-07-14,Office Supplies,CUST-0070,246.87
2023-07-02,Office Supplies,CUST-0140,279.86
2023-05-16,Office Supplies,CUST-0407,138.63
2022-10-13,Furniture,CUST-0474,273.03
2022-10-30,Office Supplies,CUST-0248,251.25
2022-01-22,Office Supplies,CUST-0194,51.0
2023-01-18,Technology,CUST-0392,304.26
2023-06-24,Office Supplies,CUST-0159,351.06
2022-02-06,Furniture,CUST-0179,277.88
2022-04-11,Office Supplies,CUST-0146,210.68
2023-09-24,Furniture,CUST-0285,426.69
2023-11-22,Office Supplies,CUST-0407,451.43
2022-08-22,Office Supplies,CUST-0484,149.69
2023-04-12,Office Supplies,CUST-0035,242.47
2023-09-29,Technology,CUST-0060,338.63
2023-11-12,Furniture,CUST-0116,285.27
2023-09-24,Office Supplies,CUST-0024,308.27
2023-07-03,Technology,CUST-0408,75.24
2023-06-27,Furniture,CUST-0233,88.24
2022-10-13,Office Supplies,CUST-0111,62.75
2023-06-08,Technology,CUST-0146,123.78
2023-05-18,Office Supplies,CUST-0323,329.98
2022-09-19,Office Supplies,CUST-0436,396.99
2023-07-24,Technology,CUST-0019,214.59
2022-02-18,Office Supplies,CUST-0415,53.27
2023-10-21,Technology,CUST-0301,186.47
2023-10-05,Furniture,CUST-0391,199.2
2022-01-30,Technology,CUST-0474,149.92
2022-01-01,Furniture,CUST-0275,230.43
2022-03-05,Office Supplies,CUST-0262,51.72
2022-03-14,Office Supplies,CUST-0091,292.43
2023-12-11,Furniture,CUST-0470,327.29
2023-02-08,Furniture,CUST-0231,188.54
2023-02-14,Office Supplies,CUST-0036,150.18
2023-03-24,Furniture,CUST-0186,95.1
2022-12-18,Office Supplies,CUST-0384,139.77
2022-06-11,Technology,CUST-0283,353.69
2023-07-18,Furniture,CUST-0074,287.13
2022-08-23,Furniture,CUST-0256,76.34
2023-05-31,Furniture,CUST-0212,270.91
2023-04-05,Furniture,CUST-0019,158.16
2022-04-03,Technology,CUST-0017,243.74
2023-05-04,Technology,CUST-0003,54.23
2023-01-12,Technology,CUST-0173,94.01
2022-02-09,Technology,CUST-0062,492.6
2022-09-02,Office Supplies,CUST-0398,266.71
2022-04-14,Office Supplies,CUST-0344,466.82
2023-01-09,Furniture,CUST-0012,57.85
2023-03-24,Office Supplies,CUST-0058,450.41
2022-06-22,Furniture,CUST-0036,21.26
2022-02-27,Office Supplies,CUST-0036,210.14
2023-05-28,Furniture,CUST-0366,246.11
2022-04-08,Technology,CUST-0463,266.52
2022-08-31,Office Supplies,CUST-0394,167.28
2022-08-22,Office Supplies,CUST-0488,529.39
2023-03-24,Furniture,CUST-0357,216.79
2023-11-04,Technology,CUST-0033,136.32
2022-09-17,Office Supplies,CUST-0110,436.59
2022-08-23,Office Supplies,CUST-0325,244.94
2023-09-28,Technology,CUST-0032,55.83
2023-05-07,Technology,CUST-0076,121.09
2023-01-03,Technology,CUST-0172,316.34
2022-12-03,Office Supplies,CUST-0172,319.6
2023-06-08,Furniture,CUST-0418,130.37
2022-01-26,Technology,CUST-0172,107.91
2023-05-11,Office Supplies,CUST-0126,125.37
2023-01-19,Technology,CUST-0479,27.94
2022-02-16,Office Supplies,CUST-0391,195.6
2022-05-03,Office Supplies,CUST-0055,38.03
2022-06-27,Technology,CUST-0162,196.04
2022-03-16,Furniture,CUST-0460,516.46
2022-04-30,Furniture,CUST-0118,372.26
2022-11-07,Office Supplies,CUST-0250,99.56
2023-05-29,Furniture,CUST-0405,1001.59
2023-04-20,Technology,CUST-0057,513.41
2023-08-22,Office Supplies,CUST-0428,232.79
2023-03-19,Furniture,CUST-0004,99.57
2022-05-20,Office Supplies,CUST-0445,288.61
2023-02-24,Office Supplies,CUST-0150,635.22
2022-10-18,Office Supplies,CUST-0239,196.71
2023-04-20,Office Supplies,CUST-0497,195.37
2022-11-23,Technology,CUST-0276,102.24
2022-12-11,Furniture,CUST-0221,298.35
2023-11-19,Technology,CUST-0376,240.29
2023-06-17,Technology,CUST-0137,78.84
2022-04-27,Furniture,CUST-0128,306.47
2022-10-20,Office Supplies,CUST-0342,240.81
2023-07-31,Office Supplies,CUST-0484,342.67
2023-11-01,Office Supplies,CUST-0319,405.02
2022-12-22,Technology,CUST-0237,199.42
2023-02-28,Office Supplies,CUST-0419,301.16
2023-04-28,Technology,CUST-0397,390.3
2022-05-20,Office Supplies,CUST-0092,65.63
2022-03-29,Furniture,CUST-0294,56.17
2023-07-05,Furniture,CUST-0054,226.76
2023-12-02,Office Supplies,CUST-0052,612.03
2022-02-04,Technology,CUST-0334,295.36
2023-09-25,Furniture,CUST-0336,106.85
2022-10-23,Furniture,CUST-0374,774.23
2023-10-30,Technology,CUST-0462,108.61
2022-12-28,Office Supplies,CUST-0480,146.13
2022-02-11,Furniture,CUST-0064,80.77
2023-04-27,Office Supplies,CUST-0268,33.7
2022-04-27,Technology,CUST-0278,256.83
2022-07-19,Technology,CUST-0180,86.01
2023-11-09,Technology,CUST-0153,533.7
2022-04-06,Office Supplies,CUST-0331,358.5
2022-09-10,Office Supplies,CUST-0215,171.92
2023-11-06,Office Supplies,CUST-0253,264.78
2023-04-01,Technology,CUST-0135,28.9
2022-12-25,Technology,CUST-0234,373.75
2023-06-18,Technology,CUST-0384,50.38
2023-11-14,Furniture,CUST-0375,201.11
2023-08-31,Furniture,CUST-0368,316.78
2023-08-12,Furniture,CUST-0306,271.86
2022-03-29,Office Supplies,CUST-0051,153.65
2022-01-23,Office Supplies,CUST-0430,146.46
2023-06-28,Furniture,CUST-0493,62.86
2022-12-23,Office Supplies,CUST-0164,68.05
2023-03-17,Furniture,CUST-0120,53.91
2023-01-07,Office Supplies,CUST-0175,60.9
2022-12-19,Office Supplies,CUST-0012,113.19
2023-05-24,Furniture,CUST-0078,237.29
2023-03-09,Office Supplies,CUST-0263,193.12
2023-05-23,Technology,CUST-0072,171.6
2022-04-15,Technology,CUST-0121,358.91
2022-04-09,Furniture,CUST-0214,161.63
2022-04-22,Office Supplies,CUST-0272,278.92
2022-04-12,Technology,CUST-0281,242.73
2022-12-09,Technology,CUST-0187,311.19
2023-02-01,Furniture,CUST-0449,242.44
2022-06-20,Office Supplies,CUST-0068,331.18
2022-04-20,Office Supplies,CUST-0438,267.06
2023-01-11,Office Supplies,CUST-0496,305.01
2022-08-08,Furniture,CUST-0129,335.08
2022-01-22,Technology,CUST-0117,123.59
2023-11-22,Furniture,CUST-0362,242.65
2022-02-18,Office Supplies,CUST-0255,202.97
2023-05-17,Office Supplies,CUST-0098,124.62
2023-01-20,Technology,CUST-0500,314.15
2022-10-30,Office Supplies,CUST-0306,170.05
2023-07-23,Office Supplies,CUST-0412,332.67
2022-04-24,Technology,CUST-0044,294.67
2023-02-17,Office Supplies,CUST-0255,187.48
2022-05-17,Office Supplies,CUST-0207,106.78
2023-07-03,Technology,CUST-0293,87.54
2023-03-05,Furniture,CUST-0169,146.58
2022-03-06,Technology,CUST-0058,47.37
2022-09-17,Furniture,CUST-0127,67.62
2022-04-04,Furniture,CUST-0100,135.23
2023-03-25,Furniture,CUST-0300,381.43
2023-06-12,Technology,CUST-0160,300.01
2023-08-30,Technology,CUST-0361,96.5
2023-07-12,Office Supplies,CUST-0229,670.31
2023-03-20,Furniture,CUST-0497,547.19
2023-04-04,Technology,CUST-0357,382.2
2023-05-09,Furniture,CUST-0260,101.09
2023-12-27,Furniture,CUST-0349,213.98
2023-12-21,Furniture,CUST-0395,736.08
2022-05-31,Technology,CUST-0448,303.41
2023-05-29,Technology,CUST-0422,333.67
2023-11-17,Furniture,CUST-0193,241.55
2022-09-15,Office Supplies,CUST-0377,115.27
2023-04-15,Office Supplies,CUST-0292,359.69
2022-10-29,Technology,CUST-0055,167.97
2023-01-09,Office Supplies,CUST-0408,74.78
2022-07-16,Office Supplies,CUST-0425,164.71
2022-01-09,Technology,CUST-0422,451.69
2023-11-08,Office Supplies,CUST-0270,90.6
2022-04-28,Technology,CUST-0100,90.43
2022-05-04,Office Supplies,CUST-0357,155.53
2023-07-05,Technology,CUST-0215,126.47
2023-05-06,Office Supplies,CUST-0357,306.77
2022-10-23,Office Supplies,CUST-0380,65.96
2023-06-10,Furniture,CUST-0060,587.25
2023-06-13,Office Supplies,CUST-0124,469.43
2022-08-15,Technology,CUST-0185,85.97
2023-01-25,Office Supplies,CUST-0363,146.05
2022-05-12,Furniture,CUST-0035,119.01
2023-02-03,Furniture,CUST-0376,784.01
2022-11-27,Technology,CUST-0168,155.4
2022-10-25,Furniture,CUST-0312,205.24
2023-07-05,Office Supplies,CUST-0450,141.53
2023-01-27,Technology,CUST-0390,148.46
2023-03-28,Office Supplies,CUST-0320,169.3
2023-12-27,Office Supplies,CUST-0317,389.03
2022-10-09,Furniture,CUST-0040,80.11
2022-04-06,Furniture,CUST-0250,102.42
2022-11-29,Office Supplies,CUST-0347,241.58
2022-12-25,Office Supplies,CUST-0329,330.66
2022-09-30,Technology,CUST-0240,131.43
2023-08-28,Office Supplies,CUST-0114,246.61
2023-05-18,Office Supplies,CUST-0068,145.4
2023-10-04,Office Supplies,CUST-0042,191.3
2023-09-09,Furniture,CUST-0133,296.13
2022-03-14,Furniture,CUST-0346,163.8
2022-03-01,Furniture,CUST-0327,71.05
2023-03-10,Technology,CUST-0083,31.22
2023-12-01,Technology,CUST-0069,183.49
2023-09-03,Office Supplies,CUST-0451,165.49
2023-02-06,Office Supplies,CUST-0472,20.75
2022-06-28,Furniture,CUST-0018,237.32
2023-02-07,Office Supplies,CUST-0424,74.17
2022-07-06,Office Supplies,CUST-0409,271.72
2022-11-05,Office Supplies,CUST-0427,232.16
2023-02-22,Technology,CUST-0216,143.24
2023-01-18,Office Supplies,CUST-0121,49.07
2022-03-07,Office Supplies,CUST-0370,357.9
2023-08-07,Office Supplies,CUST-0453,144.13
2022-06-06,Technology,CUST-0016,339.35
2022-05-12,Office Supplies,CUST-0297,143.86
2023-02-14,Furniture,CUST-0051,265.34
2023-06-08,Furniture,CUST-0290,166.34
2023-03-07,Furniture,CUST-0021,932.59
2022-03-12,Furniture,CUST-0073,71.06
2022-07-18,Furniture,CUST-0283,209.65
2022-06-11,Office Supplies,CUST-0371,155.44
2022-08-03,Office Supplies,CUST-0377,559.42
2023-08-03,Technology,CUST-0142,32.65
2022-02-10,Furniture,CUST-0094,411.03
2022-11-28,Furniture,CUST-0264,97.08
2023-11-12,Furniture,CUST-0206,250.34
2022-04-25,Furniture,CUST-0095,100.28
2023-11-29,Technology,CUST-0274,96.44
2023-11-10,Technology,CUST-0297,39.89
2022-12-03,Technology,CUST-0493,142.14
2022-10-05,Office Supplies,CUST-0377,145.49
2023-08-15,Furniture,CUST-0457,55.22
2023-01-23,Furniture,CUST-0476,96.2
2023-04-27,Office Supplies,CUST-0035,557.24
2023-10-21,Technology,CUST-0206,96.24
2022-09-11,Office Supplies,CUST-0243,612.78
2022-04-11,Technology,CUST-0218,409.0
2022-11-27,Technology,CUST-0339,345.78
2023-12-29,Technology,CUST-0376,547.5
2022-03-24,Furniture,CUST-0478,187.84
2023-09-28,Office Supplies,CUST-0115,231.42
2023-05-17,Technology,CUST-0288,85.9
2023-06-20,Technology,CUST-0288,67.27
2022-01-11,Furniture,CUST-0068,234.94
2022-03-15,Office Supplies,CUST-0394,476.98
2022-10-23,Technology,CUST-0302,289.09
2022-05-12,Office Supplies,CUST-0398,115.37
2022-08-17,Office Supplies,CUST-0285,287.37
2022-08-21,Technology,CUST-0189,205.11
2022-11-28,Furniture,CUST-0154,202.17
2022-06-23,Furniture,CUST-0018,741.5
2022-12-17,Furniture,CUST-0435,356.08
2022-06-13,Office Supplies,CUST-0014,233.54
2022-06-21,Furniture,CUST-0213,451.87
2023-04-21,Office Supplies,CUST-0127,120.32
2022-09-12,Technology,CUST-0280,542.62
2022-06-11,Office Supplies,CUST-0478,22.27
2023-06-02,Furniture,CUST-0426,126.43
2023-07-07,Furniture,CUST-0364,709.83
2022-12-10,Office Supplies,CUST-0356,356.18
2022-07-17,Technology,CUST-0039,415.87
2022-06-08,Office Supplies,CUST-0227,239.54
2022-01-22,Furniture,CUST-0229,254.03
2023-08-02,Office Supplies,CUST-0489,254.94
2022-08-10,Technology,CUST-0202,210.09
2023-12-26,Office Supplies,CUST-0418,89.85
2023-04-25,Furniture,CUST-0421,158.02
2023-01-25,Technology,CUST-0294,323.0
2023-07-07,Furniture,CUST-0457,218.82
2023-01-04,Furniture,CUST-0186,78.28
2022-09-19,Technology,CUST-0317,247.92
2022-01-31,Office Supplies,CUST-0459,50.5
2023-05-25,Office Supplies,CUST-0287,254.8
2023-12-03,Technology,CUST-0250,35.38
2022-12-11,Office Supplies,CUST-0453,109.74
2023-02-22,Office Supplies,CUST-0466,373.94
2023-02-03,Office Supplies,CUST-0053,158.22
2022-07-14,Office Supplies,CUST-0461,317.29
2023-10-31,Furniture,CUST-0388,151.49
2022-12-07,Office Supplies,CUST-0076,101.36
2022-12-26,Office Supplies,CUST-0480,461.16
2022-03-24,Office Supplies,CUST-0219,248.83
2022-06-26,Technology,CUST-0325,137.17
2022-04-01,Furniture,CUST-0204,313.26
2023-09-03,Technology,CUST-0044,90.55
2022-01-30,Furniture,CUST-0357,344.92
2022-09-05,Furniture,CUST-0445,113.22
2023-02-23,Office Supplies,CUST-0173,257.33
2023-05-26,Furniture,CUST-0169,139.38
2022-12-09,Furniture,CUST-0437,884.3
2023-02-20,Technology,CUST-0165,353.13
2023-03-30,Furniture,CUST-0087,754.03
2022-04-02,Furniture,CUST-0186,836.84
2022-06-10,Office Supplies,CUST-0339,172.13
2023-09-11,Technology,CUST-0035,459.25
2023-11-27,Technology,CUST-0323,257.53
2023-05-03,Office Supplies,CUST-0241,420.96
2022-08-28,Office Supplies,CUST-0445,141.38
2023-05-02,Furniture,CUST-0380,503.07
2022-10-31,Furniture,CUST-0387,113.28
2023-02-28,Office Supplies,CUST-0209,429.32
2022-10-02,Office Supplies,CUST-0117,188.0
2023-03-23,Technology,CUST-0184,69.22
2022-10-27,Office Supplies,CUST-0307,279.81
2022-09-18,Technology,CUST-0262,267.85
2023-02-10,Office Supplies,CUST-0464,64.86
2022-09-16,Technology,CUST-0320,14.3
2022-09-23,Office Supplies,CUST-0090,476.09
2022-06-03,Office Supplies,CUST-0486,493.27
2023-02-11,Office Supplies,CUST-0277,193.15
2022-11-10,Technology,CUST-0433,115.7
2023-07-13,Technology,CUST-0446,404.78
2022-11-24,Furniture,CUST-0246,238.81
2022-10-29,Technology,CUST-0377,436.69
2022-01-15,Office Supplies,CUST-0384,284.0
2022-10-07,Office Supplies,CUST-0305,332.66
2023-10-28,Furniture,CUST-0498,154.14
2022-01-26,Technology,CUST-0433,282.22
2022-10-20,Office Supplies,CUST-0053,204.9
2023-08-01,Office Supplies,CUST-0368,210.01
2022-01-14,Technology,CUST-0222,159.49
2023-01-19,Furniture,CUST-0091,199.06
2023-03-13,Office Supplies,CUST-0043,226.49
2022-11-25,Office Supplies,CUST-0188,270.57
2022-09-28,Technology,CUST-0284,349.03
2023-10-15,Furniture,CUST-0151,156.97
2022-12-10,Furniture,CUST-0414,130.42
2023-09-13,Office Supplies,CUST-0489,78.1
2022-07-17,Technology,CUST-0272,64.16
2023-10-26,Technology,CUST-0385,133.02
2023-07-20,Furniture,CUST-0383,238.01
2022-12-22,Technology,CUST-0125,90.99
2022-12-14,Office Supplies,CUST-0341,112.41
2023-03-01,Furniture,CUST-0446,547.57
2022-11-24,Furniture,CUST-0492,240.51
2022-12-09,Office Supplies,CUST-0461,220.09
2023-06-21,Office Supplies,CUST-0381,383.66
2022-11-12,Furniture,CUST-0078,110.68
2022-12-21,Office Supplies,CUST-0150,295.77
2022-09-01,Furniture,CUST-0200,589.83
2022-07-09,Technology,CUST-0271,132.23
2023-12-05,Technology,CUST-0297,32.45
2023-04-18,Office Supplies,CUST-0319,275.24
2022-07-04,Furniture,CUST-0112,180.66
2022-10-23,Office Supplies,CUST-0001,133.98
2023-10-24,Office Supplies,CUST-0001,501.86
2023-05-17,Furniture,CUST-0189,456.48
2022-10-08,Office Supplies,CUST-0101,101.19
2022-12-24,Technology,CUST-0203,258.78
2022-12-28,Office Supplies,CUST-0062,169.3
2023-08-03,Furniture,CUST-0385,61.23
2022-05-14,Technology,CUST-0481,182.89
2023-02-25,Office Supplies,CUST-0188,106.12
2022-06-11,Technology,CUST-0227,444.29
2022-02-16,Office Supplies,CUST-0428,110.14
2023-12-25,Office Supplies,CUST-0092,70.36
2022-03-21,Technology,CUST-0420,271.37
2023-08-31,Office Supplies,CUST-0399,288.84
2022-09-09,Technology,CUST-0100,343.64
2022-01-18,Technology,CUST-0211,262.76
2023-01-15,Office Supplies,CUST-0340,473.8
2023-04-14,Technology,CUST-0316,217.61
2023-06-20,Technology,CUST-0479,628.01
2023-07-30,Office Supplies,CUST-0389,94.84
2022-05-12,Technology,CUST-0392,280.7
2022-02-21,Furniture,CUST-0446,247.24
2023-05-06,Furniture,CUST-0370,350.27
2023-06-10,Office Supplies,CUST-0101,204.55
2023-04-06,Office Supplies,CUST-0371,575.62
2022-09-16,Office Supplies,CUST-0238,356.48
2022-09-30,Technology,CUST-0143,1309.1
2022-08-24,Office Supplies,CUST-0299,155.77
2023-08-20,Technology,CUST-0176,906.34
2023-02-03,Technology,CUST-0362,274.31
2023-03-20,Furniture,CUST-0105,203.41
2022-08-19,Office Supplies,CUST-0395,457.12
2023-01-31,Furniture,CUST-0283,340.29
2023-06-27,Technology,CUST-0027,214.34
2023-06-13,Office Supplies,CUST-0220,447.25
2023-03-05,Office Supplies,CUST-0279,227.39
2023-12-22,Furniture,CUST-0106,138.91
2022-05-23,Technology,CUST-0463,76.19
2022-01-05,Furniture,CUST-0029,47.88
2023-01-01,Office Supplies,CUST-0356,552.84
2023-12-19,Office Supplies,CUST-0278,171.49
2022-11-01,Technology,CUST-0358,324.73
2022-04-16,Technology,CUST-0474,150.23
2023-11-07,Technology,CUST-0322,151.57
2023-05-02,Furniture,CUST-0214,521.81
2023-09-25,Furniture,CUST-0443,166.25
2023-02-07,Technology,CUST-0397,240.62
2022-11-19,Office Supplies,CUST-0291,100.89
2023-11-10,Office Supplies,CUST-0014,42.27
2022-07-12,Office Supplies,CUST-0093,347.15
2023-04-10,Technology,CUST-0234,58.09
2022-09-16,Technology,CUST-0108,30.88
2023-09-21,Technology,CUST-0486,380.34
2023-11-28,Technology,CUST-0066,184.14
2023-07-29,Office Supplies,CUST-0476,494.34
2023-07-23,Furniture,CUST-0468,250.52
2022-06-02,Office Supplies,CUST-0242,158.61
2023-09-17,Technology,CUST-0089,499.88
2023-05-21,Office Supplies,CUST-0303,124.22
2022-12-24,Office Supplies,CUST-0225,158.7
2022-12-22,Office Supplies,CUST-0261,65.79
2023-03-23,Technology,CUST-0397,564.17
2022-04-29,Technology,CUST-0245,309.03
2023-06-08,Technology,CUST-0236,172.59
2023-06-18,Furniture,CUST-0089,42.21
2023-04-07,Office Supplies,CUST-0045,187.47
2023-01-21,Technology,CUST-0149,384.51
2023-03-21,Furniture,CUST-0432,132.62
2023-04-04,Technology,CUST-0204,94.5
2022-01-21,Office Supplies,CUST-0051,280.29
2022-02-20,Office Supplies,CUST-0254,219.66
2023-07-27,Office Supplies,CUST-0459,145.81
2022-04-13,Technology,CUST-0048,261.92
2022-08-21,Furniture,CUST-0228,558.15
2023-03-21,Technology,CUST-0324,586.82
2022-06-06,Office Supplies,CUST-0063,142.14
2023-05-06,Technology,CUST-0024,236.28
2023-12-18,Technology,CUST-0101,184.93
2023-11-05,Technology,CUST-0306,339.12
2023-04-19,Furniture,CUST-0465,273.44
2022-05-09,Technology,CUST-0137,267.51
2023-10-11,Furniture,CUST-0468,31.35
2022-09-03,Technology,CUST-0286,24.0
2022-03-08,Office Supplies,CUST-0003,126.45
2023-04-25,Technology,CUST-0296,133.7
2022-10-01,Furniture,CUST-0167,190.72
2022-10-21,Office Supplies,CUST-0338,230.96
2022-12-10,Office Supplies,CUST-0253,295.22
2022-10-18,Technology,CUST-0290,581.44
2023-05-23,Furniture,CUST-0310,135.6
2022-01-21,Office Supplies,CUST-0326,51.27
2023-10-19,Furniture,CUST-0141,311.75
2022-08-01,Technology,CUST-0481,455.42
2023-06-22,Office Supplies,CUST-0345,283.87
2023-05-02,Office Supplies,CUST-0272,348.08
2023-11-03,Office Supplies,CUST-0108,44.49
2022-05-01,Furniture,CUST-0272,44.67
2023-04-18,Furniture,CUST-0121,164.71
2023-06-22,Office Supplies,CUST-0126,208.85
2023-06-24,Furniture,CUST-0470,580.65
2022-01-05,Furniture,CUST-0243,176.12
2023-02-24,Technology,CUST-0305,316.34
2023-04-25,Furniture,CUST-0477,594.65
2022-10-05,Technology,CUST-0126,171.54
